Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
80	63	0	0.887517733	-3.25530202e-08	-7.72423075e-08	-5.83978995e-07	1.83515003e-07	5.32294325e-07	0	0	0	0	0	0	3
81	64	0	0.898611705	-3.50152536e-08	-7.04105276e-08	-5.83978995e-07	1.83515003e-07	5.11019454e-07	0	0	0	0	0	0	3
82	64	0	0.909705677	-4.52810398e-08	-6.42878307e-08	-5.83978995e-07	1.83515003e-07	4.89224393e-07	0	0	0	0	0	0	3
83	65	0	0.920799648	-3.71545792e-08	-5.66450638e-08	-5.83978995e-07	1.83515003e-07	4.71337353e-07	0	0	0	0	0	0	3
84	66	0	0.93189362	-4.11983856e-08	-5.13709596e-08	-5.83978995e-07	1.83515003e-07	4.57752185e-07	0	0	0	0	0	0	3
85	66	0	0.942987592	-5.09137999e-08	-4.91776022e-08	-5.83978995e-07	1.83515003e-07	4.46873443e-07	0	0	0	0	0	0	3
86	67	0	0.954081563	-4.42947271e-08	-4.86031064e-08	-5.83978995e-07	1.83515003e-07	4.38200889e-07	0	0	0	0	0	0	3
87	68	0	0.965175535	-4.55937319e-08	-4.9550246e-08	-5.83978995e-07	1.83515003e-07	4.30656421e-07	0	0	0	0	0	0	3
88	68	0	0.976269507	-4.4607099e-08	-5.11288604e-08	-5.83978995e-07	1.83515003e-07	4.2651848e-07	0	0	0	0	0	0	3
89	69	0	0.987363478	-5.68644274e-08	-5.58302805e-08	-5.83978995e-07	1.83515003e-07	4.23116675e-07	0	0	0	0	0	0	3
90	70	0	0.99845745	-4.89555668e-08	-6.08839886e-08	-5.83978995e-07	1.67188389e-07	4.19503247e-07	0	0	0	0	0	0	3
91	70	0	1.00955142	-5.34584495e-08	-6.5680659e-08	-5.83978995e-07	3.42355774e-08	4.11883194e-07	0.0199518062	0	0	0	0	0	3
92	71	0	1.02064539	-7.13105194e-08	-6.67016866e-08	-5.83978995e-07	3.42355774e-08	8.55808083e-08	0.0199518062	0	0	0	0	0	3
93	72	0	1.03173936	-5.59823614e-08	-6.4598297e-08	-5.83978995e-07	3.42355774e-08	7.80517065e-08	0.0199518062	0	0	0	0	0	3
94	73	0	1.04283334	-6.1070058e-08	-5.97242801e-08	-5.83978995e-07	3.42355774e-08	6.82574353e-08	0.0199518062	0	0	0	0	0	3
95	73	0	1.05392731	-7.3702398e-08	-5.02827848e-08	-5.83978995e-07	3.42355774e-08	5.66290151e-08	0.0199518062	0	0	0	0	0	3
96	74	0	1.06502128	-6.8364449e-08	-4.15537866e-08	-5.83978995e-07	3.42355774e-08	5.17702634e-08	0.0199518062	0	0	0	0	0	3
97	75	0	1.07611525	-6.0966128e-08	-3.01839416e-08	-3.82567115e-07	3.42355774e-08	6.31401084e-08	0.0199518062	0	0	0	0	0	3
98	75	0	1.08720922	-7.22937773e-08	-2.34388691e-08	-7.3702398e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
99	76	0	1.09830319	-7.84098277e-08	-2.44120182e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
100	77	0	1.10939717	-7.73178208e-08	-2.56356825e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
101	80	0	1.12049114	-6.23287688e-08	-2.66636124e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
102	81	0	1.13158511	-5.77314929e-08	-2.77708907e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
103	81	0	1.14267908	-3.73163848e-08	-2.86408719e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
104	82	0	1.15377305	-3.17966478e-08	-2.95838751e-08	-7.84098277e-08	3.42355774e-08	6.98851809e-08	0.0199518062	0	0	0	0	0	3
